receipt_uuid,points_earned,purchase_date,purchased_item_count,rewards_receipt_status,total_spent,user_id,barcode,description,final_price,item_price,needs_fetch_review,partner_item_id,prevent_target_gap_points,quantity_purchased,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,8317 E SIG FRIES,5.98,5.98,False,1397,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,318 FEDWARDS PIE PREMIU,11.49,11.49,False,1400,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,322 SELBUNS,2.29,2.29,False,1413,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,323 TURNOVER AUPPLE4CT,4.49,4.49,False,1415,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,324 THOMAS CINN RSN BR,4.99,4.99,False,1418,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,072220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,False,1421,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,326 RHOT DOG BUNS,2.99,2.99,False,1424,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,USDA Choice Boneless Beef Loin Top Sirloin Steak,16.14,16.14,False,1427,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.62,16.62,False,1430,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,USDA Choice Boneless Beef Loin Tri Tip Steak,14.74,14.74,False,1433,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,80/20 Ground Beef,9.08,9.08,False,1436,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,Pork Loin Center Rib Chops,9.28,9.28,False,1439,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,Bone In Assorted Pork Chops,6.85,6.85,False,1442,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,334 FF CHKN ST,15.98,15.98,False,1448,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,335 JD SAUSAGE,23.96,23.96,False,1451,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,336 KOCH CKN B,15.98,15.98,False,1453,False,1.0,,False,0.0,1.0
600afb2a7d983a124e9aded0,1447.0,2021-01-15 00:00:00,122,FINISHED,769.4,600afb2a7d983a124e9aded0,,337 PORK SAUSAGE ROL,5.99,5.99,False,1455,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,14.01,14.01,False,1006,False,3.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,28.0,28.0,False,1009,False,5.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,10.28,10.28,False,1012,False,2.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.52,8.52,False,1015,False,2.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,016000854307,Trix & Cocoa Puffs & Lucky Charms Rte Cereal - 38.5Oz,10.99,10.99,False,1022,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,BC DLGHTS BRS MX,0.79,0.79,False,1024,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,BCHRSHYCHOC FR,1.98,1.98,False,1026,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111434807,CHEX CEREAL MEDIUM SIZE,1.49,1.49,False,1028,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,False,1030,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,False,1032,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,BC PEANUT BUTTEI,3.79,3.79,False,1034,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,JACK LINKS ORIGIN,5.99,5.99,False,1036,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,6.98,6.98,False,1038,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,021000037490,KRAFT Velveeta Cheesy Skillets Creamy Beef Stroganoff,5.99,5.99,False,1040,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,511111802358,CRACKER BARREL,28.14,28.14,False,1042,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,022000014252,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,6.45,6.45,False,1046,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,CHEEZITCRCKR,6.49,6.49,False,1048,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Cranberry Sunshine,4.98,4.98,False,1050,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,FOLGERSCOFF CLS,9.99,9.99,False,1052,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,FOLGERS COFFEE,9.99,9.99,False,1054,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,029000073692,PLANTERS Mixed Nuts 56 oz. Canister,14.99,14.99,False,1058,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,KLLGO FUN PACK C,4.99,4.99,False,1062,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,FRUITY SNACKS,5.99,5.99,False,1068,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PRG US ORG OR SP!,2.99,2.99,False,1070,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PRINGLES CRISPS,2.99,2.99,False,1072,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,KLLGG S CEREAL,4.99,4.99,False,1074,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,511111902690,KRAFT,6.49,6.49,False,1078,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,SUNSHINEC,4.98,4.98,False,1080,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,FOLGERS COEFCES,9.99,9.99,False,1082,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,FOLGERS COEEEE,9.99,9.99,False,1084,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PENTRCASHEWS3 E,14.99,14.99,False,1088,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,KEEGO-EUNEPACK C,4.99,4.99,False,1092,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ERUETYSNACKS,5.99,5.99,False,1098,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PRG US-ORG CRISP,2.99,2.99,False,1100,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PRINGEESCRISPS,2.99,2.99,False,1102,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,KEEGG SCEREAL,4.99,4.99,False,1104,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,MART NEEE,4.98,4.98,False,1106,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,MARTINEEEISSPAR,2.49,2.49,False,1108,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111149350,WISHBONE SALAD DRESSING,3.29,3.29,False,1110,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,BRASWELLDRSSNG,5.49,5.49,False,1116,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,False,1120,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,CMPBLCRM,1.98,1.98,False,1124,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,MCGRILL MATES,1.99,1.99,False,1128,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,MC GRILL MATES,1.99,1.99,False,1130,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,L NDSAY GL,2.58,2.58,False,1135,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Olives,2.58,2.58,False,1137,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Sausage,6.98,6.98,False,1139,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,071100309744,Hidden Valley Original Ranch Seasoning & Salad Dressing Mix 8 Oz,7.49,7.49,False,1141,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,False,1143,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,KITCHEN A,2.08,2.08,False,1145,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,False,1147,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,False,1149,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PEARLS OLIVES BLM 1,4.49,4.49,False,1151,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ALSK BTRD PCN4.5( 1,4.19,4.19,False,1153,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ALASKA CHIP COMP 1,4.19,4.19,False,1155,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ALASKA CHIP COMP 1,4.19,4.19,False,1157,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ALASKACHIP COMP 1,4.19,4.19,False,1159,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,NUTELLA &,6.67,6.67,False,1161,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LUC CHES COLBYJA 1,7.99,7.99,False,1163,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,False,1165,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LUCERNE MILK 296 1,3.89,3.89,False,1167,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,NNCE,3.97,3.97,False,1169,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LEGO 71029,4.99,4.99,False,1173,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LEGO 71029,4.99,4.99,False,1175,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PC PCKT VVALLETA R 1 N,4.79,4.79,False,1177,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1186,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111511867,BEN AND JERRYS ICE CREAM,4.49,4.49,False,1188,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1192,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,STO BABY SPR,5.99,5.99,False,1242,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LEGO 71029,4.99,4.99,False,1244,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PCJAMIE PANEL,23.99,23.99,False,1246,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PCJAMIE PANEL,23.99,23.99,False,1248,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Sunflower Seeds,3.05,3.05,False,1250,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,MY LIFE AS,8.87,8.87,False,1252,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LEGO 30554,4.97,4.97,False,1254,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LEGO 30554,4.97,4.97,False,1256,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,REINFRCMENT,1.93,1.93,False,1258,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PFFY,3.18,3.18,False,1260,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,1OZ DFP,1.24,1.24,False,1262,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,500PC ELASTC,2.94,2.94,False,1264,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,070158008678,Krazy Glue Sticks,9.17,9.17,False,1266,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,070158008678,Krazy Glue Sticks,9.17,9.17,False,1268,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,ENRAA24PK,16.24,16.24,False,1272,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1274,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1276,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1278,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1280,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1282,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAYDON,0.56,0.56,False,1284,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAYDOH,0.56,0.56,False,1286,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1288,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PLAY DOH,0.56,0.56,False,1290,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,DG CHOC 1PC,1.33,1.33,False,1292,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Sour Cream,4.28,4.28,False,1294,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Eggs,9.12,9.12,False,1296,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,HOUSE KET,11.23,11.23,False,1300,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Whole Milk,3.79,3.79,False,1302,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,511111704140,PREGO,2.19,2.19,False,1307,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,STO VHITE WINE,2.89,2.89,False,1311,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,False,1325,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,False,1327,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,861745000010,Vital Farms Alfresco Pasture Raised Grade A Large Eggs,5.99,5.99,False,1329,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,OVALTINE,4.79,4.79,False,1331,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,LA BNDTA TDRTILLA,2.87,2.87,False,1335,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,PODLCULT OOCO,5.49,5.49,False,1339,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,DR PEPPER,1.89,1.89,False,1341,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,Diced Potatoes,2.99,2.99,False,1343,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,GRMW CARROTS ORG,3.49,3.49,False,1345,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,EGGO WAFFLES,2.49,2.49,False,1347,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,BEDMALMONDS,2.99,2.99,False,1349,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,SIMPLYORANGEJCE,3.99,3.99,False,1351,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,4662,Shallots Onions,0.48,0.48,False,1353,False,3.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,RNDYCILANTRO,2.29,2.29,False,1355,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,511111104186,PACIFIC FOODS,4.99,4.99,False,1359,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,SABRA HUMMUS,3.99,3.99,False,1363,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,4608,Regular Garlic,0.59,0.59,False,1367,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,511111704140,PREGO,2.19,2.19,False,1369,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,041235000328,MRS RNF NCH CHS BLND SHLF STBL SC JAR 16 OZ,3.99,3.99,False,1371,False,1.0,,False,0.0,1.0
600b41d050b3311194385655,1729.5,2021-01-22 00:00:00,133,FINISHED,661.41,600b41d050b3311194385655,,STO VHITE V NE,2.89,2.89,False,1373,False,1.0,,False,0.0,1.0
